"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-26","8.05",," 1347","0.00",,,,"57","35",,"  250","  220","21.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-27","8.05",," 1525","0.00",,,,"60","41",,"  300","  270","18.1","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-28","3.36",," 1437","0.01",,,,"64","35",,"  270","  270","13.0","16.1",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-29","4.47",," 0910","0.00",,,,"62","40",,"   40","   40","12.1","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-30","0.89",," 1446","0.01",,,,"59","43",,"  150","  190","6.0","13.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-10-31","4.03",," 2332","0.01",,,,"71","49",,"  200","  200","13.0","21.0","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-01","8.50",," 0839","0.14",,,,"72","53",,"  280","  280","30.0","40.0","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-02","4.70",," 1541","0.00",,,,"70","50",,"  300","  290","17.0","23.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-03","12.30",," 1817","0.00",,,,"54","33",,"   10","   10","21.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-04","7.16",," 0842","0.01",,,,"49","32",,"   50","   40","18.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-05","4.03",," 1447","0.00",,,,"60","35",,"  110","   70","10.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-06","2.91",," 1504","0.00",,,,"68","41",,"  230","  240","14.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-07","8.72",," 2359","0.03",,,,"63","43",,"  310","  300","16.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-08","10.51",," 1251","0.00",,,,"52","37",,"  290","  290","23.0","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-09","5.82",," 1507","0.00",,,,"52","34",,"  190","  190","13.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-10","11.41",," 1242","0.00",,,,"62","38",,"  270","  260","30.0","38.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-11","9.17",," 2036","0.00",,,,"57","40",,"  220","  220","19.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-12","11.63",," 0542","0.01",,,,"52","30",,"  360","  360","23.9","31.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-13","8.72",," 0916","0.01",,,,"42","27",,"  350","  320","21.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-14","9.62",," 1011","0.00",,,,"56","33",,"  250","  250","21.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-15","2.01",," 1706","0.00",,,,"59","30",,"  220","  230","6.9","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-16","2.24",," 1135","0.01",,,,"59","43",,"  140","  140","8.1","15.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-17","3.80",," 2036","0.00",,,,"68","52",,"  220","  190","10.1","17.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-18","12.75",," 0356","0.19",,,,"68","51",,"  310","  280","21.9","30.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-19","12.30",," 0452","0.00",,,,"51","33",,"  350","  320","25.1","35.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-20","5.82",," 0942","0.00",,,,"47","26",,"   40","   50","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-21","4.70",," 1442","0.00",,,,"55","28",,"   50","  210","12.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-22","4.92",," 2359","0.02",,,,"60","48",,"  290","  320","15.0","19.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-23","14.76",," 2241","0.02",,,,"54","30",,"  320","  320","31.1","44.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-24","15.66",," 1015","0.00",,,,"32","24",,"  340","  340","29.1","42.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-25","7.16",," 1532","0.00",,,,"36","21",,"  210","  220","14.1","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-26","6.04",," 2354","0.67",,,,"55","34",,"  110","   90","16.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-27","13.87",," 2257","1.65",,,,"65","33",,"  280","  280","25.9","36.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-28","11.18",," 0247","0.00",,,,"38","30",,"  280","  290","25.1","33.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-29","5.14",," 1403","0.00",,,,"42","26",,"  340","  340","16.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-11-30","6.26",," 1124","0.00",,,,"42","22",,"   90","  100","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-01","2.24",," 1031","0.00",,,,"50","30",,"  260","  280","8.9","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-02","0.89",," 1356","0.00",,,,"52","36",,"  140","  340","8.1","14.1",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-03","2.91",," 1420","0.00",,,,"55","36",,"  280","  270","10.1","12.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-04","2.68",," 0733","0.00",,,,"54","35",,"  110","  210","21.0","38.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-05","2.01",," 1306","0.01",,,,"61","49",,"  210","  220","13.0","18.1","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-06","9.62",," 0800","0.76",,,,"63","39",,"  360","  360","21.0","25.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-07","8.50",," 1053","0.11",,,,"41","30",,"  340","  360","18.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-08","7.16",," 0044","0.40",,,,"32","26",,"   10","   20","15.0","18.1","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-09","7.16",," 0344","0.60",,,,"38","32",,"   40","   50","16.1","19.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-10","6.49",," 1334","0.38",,,,"36","27",,"  280","  280","13.0","18.1","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-11","5.82",," 1424","0.00",,,,"34","16",,"  250","  250","19.9","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-12","7.83",," 0614","0.00",,,,"28","21",,"  340","  340","18.1","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-13","9.62",," 1029","0.00",,,,"37","23",,"  280","  280","21.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-14","11.86",," 1927","0.41",,,,"34","28",,"   60","   60","21.9","30.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-15","10.51",," 1222","0.24",,,,"41","31",,"  300","  290","21.0","28.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-16","8.50",," 0357","0.00",,,,"34","21",,"  310","  300","19.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-17","5.59",," 0432","0.10",,,,"34","24",,"   80","   90","10.1","13.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-18","8.28",," 1227","0.00",,,,"38","21",,"  290","  290","21.9","28.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-19","3.58",," 1059","0.00",,,,"47","23",,"  220","  230","14.1","19.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-20","4.03",," 1353","0.00",,,,"54","31",,"  210","  220","15.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-21","6.26",," 2330","0.02",,,,"68","43",,"  220","  210","17.0","21.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-22","10.96",," 0419","0.10",,,,"69","62",,"  220","  220","23.0","36.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-23","7.61",," 1302","0.55",,,,"64","43",,"  330","  320","21.0","25.9","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-24","12.08",," 2045","0.00",,,,"43","28",,"  300","  300","23.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-25","4.92",," 0249","0.00",,,,"32","19",,"  320","  310","17.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-26","3.80",," 1509","0.00",,,,"43","21",,"  280","  300","18.1","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-27","4.70",," 1445","0.00",,,,"48","25",,"  260","  260","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-28","6.04",," 1600","0.00",,,,"57","24",,"  220","  210","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-29","6.49",," 2319","1.23",,,,"48","39",,"  290","  300","17.0","23.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-30","9.17",," 1332","0.00",,,,"46","26",,"  310","  290","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2013-12-31","8.28",," 1449","0.00",,,,"38","23",,"  260","  250","21.0","28.0",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-01","3.80",," 0006","0.00",,,,"41","24",,"   60","  290","10.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-02","12.30",," 0809","0.44",,,,"35","21",,"   20","   50","18.1","23.9","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-03","13.42",," 1015","0.13",,,,"21","7",,"  330","  330","29.1","38.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-04","2.91",," 1239","0.00",,,,"30","3",,"  210","  220","15.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-05","3.58",," 1546","0.25",,,,"49","13",,"   50","   60","8.9","12.1","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-06","15.21",," 2201","0.42",,,,"62","12",,"  280","  290","33.1","46.1","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-07","16.33",," 0111","0.00",,,,"12","4",,"  290","  280","33.1","40.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-08","5.37",," 1327","0.00",,,,"26","10",,"  280","  300","14.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-09","2.46",," 1053","0.00",,,,"36","22",,"   30","   20","12.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-10","3.36",," 0401","0.33",,,,"37","27",,"   40","   40","8.1","8.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-11","7.83",," 1538","0.79",,,,"65","37",,"  260","  260","25.9","36.0","    1","    1",,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-12","10.51",," 1325","0.00",,,,"54","31",,"  290","  280","23.9","33.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-13","4.92",," 1517","0.01",,,,"59","27",,"  220","  220","17.0","23.9","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-14","5.14",," 0351","0.18",,,,"52","41",,"  230","  230","15.0","23.0","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-15","4.70",," 2315","0.00",,,,"53","35",,"  330","  330","14.1","18.1","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-16","5.82",," 0012","0.00",,,,"41","28",,"  340","  340","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-17","2.01",," 1031","0.00",,,,"47","23",,"  230","  230","12.1","15.0","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-18","11.18",," 1310","0.02",,,,"39","23",,"  270","  290","21.9","29.1","    1",,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-19","9.62",," 1509","0.00",,,,"42","22",,"  250","  250","23.0","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-20","8.95",," 1446","0.00",,,,"52","36",,"  250","  260","23.0","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-21","13.42",," 1534","0.41",,,,"38","14",,"   30","   40","23.0","28.0","    1","    1",,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-22","12.97",," 1016","0.00",,,,"17","4",,"  340","  320","25.1","31.1",,,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-23","9.40",," 1625","0.00",,,,"22","6",,"  270","  270","19.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-24","10.29",," 1050","0.00",,,,"20","10",,"  310","  280","19.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-25","10.07",," 0932","0.12",,,,"28","18",,"  210","  220","21.9","31.1","    1",,,"    1"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-26","8.28",," 0142","0.00",,,,"29","15",,"  290","  280","28.0","38.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-27",,," 1233",,,,,"48","22",,"  290","  310","30.0","38.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-28","9.62",," 0507","0.00",,,,"22","12",,"  320","  310","21.0","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-29","9.62",," 1425","0.07",,,,"22","11",,"  270","  260","18.1","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-30","2.46",," 1407","0.00",,,,"30","7",,"  140","  130","8.9","12.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-01-31","3.36",," 1416","0.00",,,,"44","21",,"  310","  320","16.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-01","3.36",," 1614","0.00",,,,"50","30",,"  140","  140","12.1","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-02","3.36",," 2239","0.00",,,,"59","28",,"   20","   30","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-03","10.29",," 1140","1.16",,,,"44","27",,"   30","   20","18.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-04","5.14",," 0301","0.00",,,,"34","20",,"  350","  350","10.1","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-05","11.18",," 2254","1.27",,,,"38","32",,"  330","  330","23.0","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-06","9.84",," 0047","0.00",,,,"32","23",,"  340","  340","25.9","36.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-07","6.49",," 1159","0.00",,,,"36","21",,"  270","  250","16.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-08","3.13",," 0249","0.00",,,,"31","22",,"  250","  290","8.9","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-09","4.70",," 1555","0.19",,,,"31","21",,"  330","  190","12.1","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-10","8.72",," 0422","0.00",,,,"30","18",,"  340","  320","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-11","7.83",," 1211","0.00",,,,"27","12",,"  340","  340","18.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-12","7.61",," 1832","0.06",,,,"27","6",,"  100","  100","15.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-13","19.46",," 0611","1.63",,,,"37","24",,"   40","   40","31.1","38.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-14","13.65",," 1334","0.04",,,,"44","29",,"  270","  280","30.0","40.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-15","11.41",," 1959","0.14",,,,"38","29",,"  340","  330","25.1","35.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-16","11.41",," 0051","0.00",,,,"29","21",,"  310","  290","18.1","27.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-17","6.04",," 0857","0.00",,,,"34","17",,"  300","  300","16.1","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-18","4.70",," 1411","0.23",,,,"44","26",,"  280","  270","19.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-19","5.37",," 2126","0.35",,,,"47","26",,"  280","  310","19.9","27.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-20","4.92",," 0010","0.00",,,,"53","28",,"  260","  250","13.0","18.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-21","6.04",," 1449","0.16",,,,"63","33",,"  300","  300","25.1","36.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-22","7.61",," 1501","0.00",,,,"56","29",,"  270","  260","25.9","34.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-23","4.92",," 2320","0.00",,,,"57","35",,"  320","  330","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-24","12.75",," 1205","0.03",,,,"40","30",,"  290","  300","23.9","33.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-25","8.50",," 1228","0.00",,,,"35","24",,"  260","  280","21.0","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-26","8.28",," 1102","0.07",,,,"34","18",,"  290","  290","25.1","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-27","11.41",," 1428","0.00",,,,"36","15",,"  270","  290","32.0","46.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-02-28","5.82",," 0031","0.00",,,,"26","10",,"  320","  320","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-01","3.80",," 1324","0.00",,,,"41","14",,"  230","  240","12.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-02","4.25",," 2330","0.06",,,,"43","32",,"   10","   10","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-03","10.96",," 0418","0.16",,,,"35","16",,"  360","  350","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-04","3.58",," 0316","0.00",,,,"31","12",,"  350","  350","13.0","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-05","6.26",," 2040","0.00",,,,"43","20",,"   10","   10","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-06","10.96",," 0416","0.00",,,,"33","20",,"   40","   30","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-07","11.18",," 1214","0.00",,,,"40","28",,"   60","   50","18.1","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-08","8.72",," 1433","0.00",,,,"59","33",,"  290","  300","23.9","34.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-09","10.07",," 1452","0.02",,,,"47","38",,"  280","  290","18.1","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-10","7.61",," 0905","0.00",,,,"56","39",,"  250","  250","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-11","6.04",," 1117","0.00",,,,"68","42",,"  280","  270","17.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-12","11.18",," 2058","0.26",,,,"70","28",,"  280","  280","36.9","53.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-13","18.57",," 0402","0.00",,,,"33","21",,"  320","  320","33.1","46.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-14","8.50",," 1554","0.00",,,,"51","24",,"  220","  200","19.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-15","13.42",," 1332","0.00",,,,"64","44",,"  280","  250","29.1","38.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-16","11.63",," 0803","0.00",,,,"45","32",,"  340","  340","21.0","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-17","9.17",," 0017","0.12",,,,"33","23",,"   40","   30","19.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-18","10.29",," 0903","0.00",,,,"46","31",,"  110","   80","19.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-19","8.72",," 1349","0.64",,,,"48","32",,"  110","  120","16.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-20","12.75",," 1552","0.00",,,,"56","41",,"  270","  260","25.9","35.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-21","8.50",," 0958","0.00",,,,"55","35",,"  300","  280","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-22","9.17",," 1449","0.00",,,,"69","33",,"  260","  250","28.0","33.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-23","10.07",," 2103","0.00",,,,"47","29",,"   10","   10","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-24","8.50",," 0234","0.00",,,,"38","22",,"   10","   10","23.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2014-03-25","5.82",," 1043","0.01",,,,"41","20",,"  130","  150","13.0","19.0",,,,
